exposure_id,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,nb_suburb,nb_postcode,nb_state,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,Full_month_premium
exposure_4d5f6077-0df2-4429-8cad-6e2504ad0aca,male,TRUE,0-3 mo,TRUE,4,90,200,House,Glendale,2285,NSW,1988-01-22,90200,0-6 months,36,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-09-15 18:32:57,Evening (18:00 - 23:59),
exposure_4d69a30b-4edf-472a-b697-ffbc9db85453,female,TRUE,4-6 mo,TRUE,45,80,200,House,Carrum,3197,VIC,1989-10-15,80200,3 years,34,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,2024-09-08 12:58:16,Afternoon (12:00 - 17:59),
exposure_4d6ae2df-5387-417a-bc5f-0d96e3001cf5,male,FALSE,,FALSE,2,80,100,House,Mudjimba,4564,QLD,1955-06-25,80100,0-6 months,69,2,1,cross,cross,cross,"poodletoy, maltese cross",TRUE,0,2024-08-17 14:52:57,Afternoon (12:00 - 17:59),
exposure_4d6df184-7e0d-4caa-a19a-725d5d8fa257,female,FALSE,,,27,90,0,House,Frankston South,3199,VIC,1971-06-15,900,2 years,52,1,3,purebred,pointer,german pointershort haired,german pointershort haired,FALSE,0,2023-12-20 06:15:16,Morning (05:00 - 11:59),
exposure_4d81bc18-1179-4356-9c45-2f84ef59d38d,male,FALSE,,,4,80,100,House,Gin Gin,2823,NSW,1981-06-25,80100,0-6 months,42,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,2023-09-30 17:31:48,Afternoon (12:00 - 17:59),
exposure_4d834e51-a659-4b43-89c5-2a2ddf3e3e0b,male,TRUE,4-6 mo,FALSE,72,80,200,House,Upper Coomera,4209,QLD,1954-12-14,80200,6 years,69,1,1,unnamed cross,unknown,pomeranian cross,pomeranian cross,TRUE,0,2024-09-22 21:47:32,Evening (18:00 - 23:59),
exposure_4d8ec93c-1897-4b8c-8fc3-9617a1422e4f,female,TRUE,4-6 mo,,49,100,100,House,Rutherford,2320,NSW,1987-09-08,100100,4 years,36,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2024-02-09 13:17:18,Afternoon (12:00 - 17:59),
exposure_4d900f95-4d3a-4658-99b6-eaac38d045c9,male,FALSE,,,43,80,200,House,Maroubra,2035,NSW,1993-05-03,80200,3 years,31,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-05-02 08:36:59,Morning (05:00 - 11:59),
exposure_4d981032-d9a5-4967-bdbc-c3e87f42c13c,female,TRUE,7-12 mo,,14,90,0,House,Edmonton,4869,QLD,1987-10-20,900,1 years,36,1,1,unnamed cross,unknown,jack russell terrier cross,jack russell terrier cross,FALSE,0,2024-02-23 13:27:28,Afternoon (12:00 - 17:59),
exposure_4da10eb1-39e4-49ad-862c-bad02604d138,male,FALSE,,,2,80,100,House,Natte Yallock,3465,VIC,1966-11-29,80100,0-6 months,57,1,4,purebred,mastiff,great dane,great dane,TRUE,0,2024-02-23 14:44:34,Afternoon (12:00 - 17:59),
exposure_4da5966e-828d-4257-add7-966721643c8b,male,FALSE,,,2,80,200,House,Tweed Heads South,2486,NSW,1995-07-09,80200,0-6 months,29,1,1,cross,,moodle,moodle,FALSE,0,2024-08-31 13:54:54,Afternoon (12:00 - 17:59),
exposure_4daf6c47-1d70-4435-a5ea-d8b7e3bed61a,male,TRUE,7-12 mo,,27,90,0,Apartment,Campsie,2194,NSW,1971-10-16,900,2 years,52,1,1,purebred,spitz related,japanese spitz,japanese spitz,FALSE,0,2024-03-01 13:33:11,Afternoon (12:00 - 17:59),
exposure_4dc3268e-a93e-416b-97c0-fb598729c780,female,FALSE,,FALSE,4,80,200,House,Woombye,4559,QLD,1977-05-03,80200,0-6 months,47,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,2024-06-21 12:17:42,Afternoon (12:00 - 17:59),
exposure_4dc84a21-a706-49f5-9a7f-1db6fd357934,female,FALSE,,,15,80,100,House,Edgecliff,2027,NSW,1990-10-13,80100,1 years,33,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-01-08 11:50:10,Morning (05:00 - 11:59),
exposure_4dd3b5a0-c7a1-4372-b9cf-0ea9590378f2,female,FALSE,,FALSE,1,80,200,House,Middle Ridge,4350,QLD,1997-07-08,80200,0-6 months,26,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-06-28 16:01:45,Afternoon (12:00 - 17:59),
exposure_4dd40040-0100-49cf-a783-6b780face5fb,male,FALSE,,,34,90,200,House,Alkimos,6038,WA,1983-03-02,90200,2 years,41,1,3,purebred,pointer,german pointershort haired,german pointershort haired,FALSE,0,2024-09-05 15:55:29,Afternoon (12:00 - 17:59),
exposure_4de4938d-cb06-4d02-88f9-f02ad7a2d77c,male,FALSE,,FALSE,3,80,200,House,Cranbourne North,3977,VIC,1990-10-30,80200,0-6 months,33,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-07-07 12:58:22,Afternoon (12:00 - 17:59),
exposure_4de7adc0-7791-4dbe-9151-5a366a65c12f,male,FALSE,,,18,80,200,House,Murrumbeena,3163,VIC,1999-11-22,80200,1 years,24,1,1,cross,,spoodle,spoodle,FALSE,0,2024-07-26 10:29:59,Morning (05:00 - 11:59),
exposure_4de934ae-0967-4521-9cd4-a9645f442713,female,FALSE,,FALSE,8,90,200,House,Port Macquarie,2444,NSW,1984-03-08,90200,7-12 months,40,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,FALSE,0,2024-08-20 11:51:04,Morning (05:00 - 11:59),
exposure_4e0c818d-cee2-4774-bb42-878812183f08,female,TRUE,Not Sure,FALSE,94,90,200,House,Strathfield,2135,NSW,1979-10-04,90200,7 years,44,1,1,cross,,moodle,moodle,TRUE,0,2024-08-15 16:56:50,Afternoon (12:00 - 17:59),
exposure_4e0ce787-8cde-4250-bec6-5585dc9c6d81,female,FALSE,,TRUE,5,80,200,House,Broadbeach Waters,4218,QLD,1992-04-01,80200,0-6 months,32,1,3,purebred,brachycephalic,british bulldog,british bulldog,TRUE,0,2024-09-13 11:57:56,Morning (05:00 - 11:59),
exposure_4e0d7be3-6500-49e3-9c26-c11e993e33aa,male,TRUE,2+ yr,TRUE,65,100,100,House,Carrara,4211,QLD,1995-01-21,100100,5 years,29,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-09-06 23:53:08,Evening (18:00 - 23:59),
exposure_4e169449-ef90-4622-9ec4-2a5655ae5d41,female,TRUE,4-6 mo,,46,90,100,Apartment,Revesby,2212,NSW,1995-10-11,90100,3 years,28,2,1.5,cross,cross,cross,"spoodle, english springer spaniel cross",TRUE,1,2023-11-13 20:50:56,Evening (18:00 - 23:59),
exposure_4e241379-bb44-41ae-a3f0-7c88a2a5b4fc,male,TRUE,1-2 yr,,43,80,100,House,Pakenham,3810,VIC,1964-01-07,80100,3 years,60,1,3,purebred,shepherd type,maremma sheepdog,maremma sheepdog,FALSE,0,2024-02-17 15:10:34,Afternoon (12:00 - 17:59),
exposure_4e2f2fed-0c08-4019-89ab-6986fdd70b5d,male,FALSE,,,2,80,200,House,Aspley,4034,QLD,2002-03-11,80200,0-6 months,22,1,4,purebred,mastiff,great dane,great dane,FALSE,0,2024-09-26 06:18:03,Morning (05:00 - 11:59),
exposure_4e35b77d-e26b-40f6-b6f0-9acc14569411,male,TRUE,4-6 mo,TRUE,42,80,200,Apartment,Hurlstone Park,2193,NSW,1991-10-24,80200,3 years,32,2,1,cross,cross,cross,"shih tzu, lhasa apso",FALSE,0,2024-07-16 19:12:21,Evening (18:00 - 23:59),
exposure_4e443a24-c612-4815-a8f6-ba43faf3f1c0,male,FALSE,,,4,90,0,House,Murarrie,4172,QLD,2000-04-11,900,0-6 months,24,2,1,cross,cross,cross,"poodletoy, maltese",FALSE,0,2024-04-04 17:08:12,Afternoon (12:00 - 17:59),
exposure_4e44913f-dfa7-493d-b314-ee27aaaac580,male,TRUE,0-3 mo,,3,90,100,House,Mermaid Waters,4218,QLD,1992-02-09,90100,0-6 months,31,2,2.5,cross,cross,cross,"border collie cross, american staffordshire terrier",FALSE,0,2024-01-19 08:49:56,Morning (05:00 - 11:59),
exposure_4e49f49e-de74-414d-a5c8-8becfd1436f2,male,FALSE,,FALSE,43,80,200,House,Liverpool,2170,NSW,1979-12-20,80200,3 years,44,1,1,purebred,brachycephalic,chihuahua,chihuahua,TRUE,0,2024-08-30 07:59:57,Morning (05:00 - 11:59),
exposure_4e4c5178-7842-4c66-bf75-6ecfcaa72fb4,female,TRUE,2+ yr,FALSE,31,80,100,Apartment,St Kilda,3182,VIC,1996-03-06,80100,2 years,28,1,1,purebred,spitz related,japanese spitz,japanese spitz,FALSE,0,2024-06-10 18:44:52,Evening (18:00 - 23:59),
exposure_4e4e9eff-1619-4a2d-aedd-6e1bca056ba9,male,FALSE,,FALSE,4,80,200,House,West Beach,5024,SA,1987-09-14,80200,0-6 months,36,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-08-14 14:51:07,Afternoon (12:00 - 17:59),
exposure_4e4f0180-81cd-46e7-8a26-b1e0f9e574f4,male,TRUE,1-2 yr,,68,90,100,House,Kullogum,4660,QLD,1974-01-20,90100,5 years,50,1,2,purebred,collie related,collie - rough,collie - rough,TRUE,0,2024-01-07 16:48:34,Afternoon (12:00 - 17:59),
exposure_4e6bc0f2-9cbc-4ff8-af19-233064403513,female,TRUE,4-6 mo,FALSE,57,80,200,House,Bonshaw,3352,VIC,1995-01-24,80200,4 years,29,1,1,purebred,spitz related,schnauzerminiature,schnauzerminiature,TRUE,0,2024-08-27 17:55:26,Afternoon (12:00 - 17:59),
exposure_4e78a816-6d61-4b5a-afb9-bd8320ffa74d,female,FALSE,,,2,80,100,House,Strathnairn,2615,ACT,1979-10-05,80100,0-6 months,44,1,3,purebred,pointer,english pointer,english pointer,FALSE,0,2024-03-25 05:51:49,Morning (05:00 - 11:59),
exposure_4e82272b-d67a-4d8f-bf4c-45e2d3aea792,male,TRUE,7-12 mo,FALSE,13,90,200,House,Alloway,4670,QLD,1977-02-23,90200,1 years,47,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-08-30 10:31:58,Morning (05:00 - 11:59),
exposure_4e88a746-b687-4aa5-b7b4-d2e56412417d,male,FALSE,,,2,80,100,House,St Helens Park,2560,NSW,1978-01-28,80100,0-6 months,46,1,1,cross,,spoodle,spoodle,FALSE,0,2024-01-22 08:32:23,Morning (05:00 - 11:59),
exposure_4e8c1b3d-9b64-4755-9e57-2162232f937c,male,FALSE,,,2,80,200,House,Port Hacking,2229,NSW,1997-10-11,80200,0-6 months,26,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,FALSE,0,2024-03-31 09:56:42,Morning (05:00 - 11:59),
exposure_4e91519a-7c49-4ff9-a645-4e9a5a692247,male,TRUE,7-12 mo,FALSE,53,90,200,House,Woolooga,4570,QLD,1991-12-09,90200,4 years,32,1,3,purebred,shepherd type,maremma sheepdog,maremma sheepdog,TRUE,0,2024-04-26 17:11:13,Afternoon (12:00 - 17:59),
exposure_4e9a6fe1-2f12-496c-8233-e0ba05098480,male,TRUE,7-12 mo,TRUE,48,80,200,House,Doonside,2767,NSW,1996-01-17,80200,4 years,28,1,1,purebred,brachycephalic,pug,pug,FALSE,0,2024-09-06 13:50:44,Afternoon (12:00 - 17:59),
exposure_4e9c8d5d-6072-4544-a44d-7453888afb7c,male,FALSE,,,5,100,100,House,Griffin,4503,QLD,1976-05-31,100100,0-6 months,47,1,2,purebred,spitz related,siberian husky,siberian husky,FALSE,0,2024-01-28 16:44:25,Afternoon (12:00 - 17:59),
exposure_4e9f2e66-9286-4d6d-b273-e4dbc8c2f685,female,TRUE,7-12 mo,TRUE,32,90,0,House,Southport,4215,QLD,1994-12-10,900,2 years,29,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-09-19 15:34:18,Afternoon (12:00 - 17:59),
exposure_4ea3eb74-0d29-46dd-8f91-321c2a9f851b,male,FALSE,,,11,90,100,House,Lalor,3075,VIC,1979-11-20,90100,7-12 months,43,1,4,purebred,mastiff,great dane,great dane,FALSE,0,2023-10-26 16:05:39,Afternoon (12:00 - 17:59),
exposure_4eab77bc-b3b5-41b0-9568-d1d3158da217,male,TRUE,7-12 mo,FALSE,8,80,100,House,Darch,6065,WA,1990-05-04,80100,7-12 months,34,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-05-20 15:59:39,Afternoon (12:00 - 17:59),
exposure_4ebc7ab2-45a7-41b8-b66c-a5254fd915a0,male,FALSE,,,79,80,100,House,Parkville,3052,VIC,1969-06-10,80100,6 years,54,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,FALSE,0,2023-11-30 06:56:34,Morning (05:00 - 11:59),
exposure_4ece0593-8fb2-4700-8037-2da2cb208720,male,FALSE,,,4,80,100,House,Warrimoo,2774,NSW,2003-09-27,80100,0-6 months,20,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2024-03-24 14:26:30,Afternoon (12:00 - 17:59),
exposure_4ed7f993-2045-45fc-8905-5c89beef9add,female,FALSE,,,50,80,100,House,Lawnton,4501,QLD,1989-03-08,80100,4 years,34,1,2,unnamed cross,unknown,border collie cross,border collie cross,FALSE,0,2024-02-17 11:27:53,Morning (05:00 - 11:59),
exposure_4ed97987-04bc-4f38-afca-34bd535dda44,female,FALSE,,FALSE,2,80,200,House,Airport West,3042,VIC,1970-11-06,80200,0-6 months,53,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-09-05 15:18:50,Afternoon (12:00 - 17:59),
exposure_4ee5e03c-f503-4014-bc63-b040276f927a,male,TRUE,4-6 mo,TRUE,69,80,200,Apartment,Tuart Hill,6060,WA,1997-06-28,80200,5 years,27,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-06-29 12:45:12,Afternoon (12:00 - 17:59),
exposure_4eed33e3-d23f-420f-aad5-dc72071b4fec,male,FALSE,,,8,80,100,House,Brompton,5007,SA,2000-10-31,80100,7-12 months,23,1,2,purebred,spitz related,siberian husky,siberian husky,FALSE,0,2023-11-09 13:19:20,Afternoon (12:00 - 17:59),
exposure_4ef492a0-19f1-4114-af15-6cb0e45b5914,male,FALSE,,,19,100,100,House,Ormeau,4208,QLD,1966-09-29,100100,1 years,57,1,2,purebred,brachycephalic,french bulldog,french bulldog,TRUE,0,2024-02-11 21:30:47,Evening (18:00 - 23:59),
exposure_4ef7fba4-d542-48ab-b9c7-da5e61bc8262,female,TRUE,7-12 mo,,63,80,100,House,Wamberal,2260,NSW,1989-10-02,80100,5 years,34,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,TRUE,0,2024-01-15 18:46:06,Evening (18:00 - 23:59),
exposure_4efed8be-92e5-4d8d-a21e-471b9365f5b3,male,FALSE,,FALSE,3,80,200,House,Ocean Grove,3226,VIC,1975-07-14,80200,0-6 months,49,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,FALSE,0,2024-08-23 09:31:26,Morning (05:00 - 11:59),
exposure_4f1f864f-58eb-466f-9830-f4d88e1c0265,female,FALSE,,,28,80,200,House,Newstead,4006,QLD,1981-09-15,80200,2 years,42,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-05-22 15:31:56,Afternoon (12:00 - 17:59),
exposure_4f2bd93c-c7cb-462c-a0cf-6265a29783ed,male,TRUE,4-6 mo,,24,80,0,House,Wollert,3750,VIC,1967-05-21,800,2 years,56,1,3,cross,,miniature labradoodle,miniature labradoodle,TRUE,0,2024-02-29 19:57:41,Evening (18:00 - 23:59),
exposure_4f2dc45e-fbe5-4575-b37a-8f47d26f9f31,male,FALSE,,,37,80,200,House,Shelly Beach,4551,QLD,1995-12-26,80200,3 years,28,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-06-03 04:39:32,Late Night (00:00 - 04:59),
exposure_4f302a69-bfc1-4264-aa44-ac0d09c60fae,female,FALSE,,,41,80,100,House,Anglesea,3230,VIC,1962-06-09,80100,3 years,62,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-08-11 21:47:42,Evening (18:00 - 23:59),
exposure_4f44a822-95a8-454c-8ffd-a68daa8fbec2,female,FALSE,,,2,80,100,House,Renwick,2575,NSW,1998-06-21,80100,0-6 months,25,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2024-04-04 20:28:44,Evening (18:00 - 23:59),
exposure_4f47c981-9078-42e5-b3de-ddd9542b70ba,male,TRUE,4-6 mo,FALSE,6,80,200,House,Port Macquarie,2444,NSW,1968-06-25,80200,0-6 months,56,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-08-25 13:34:55,Afternoon (12:00 - 17:59),
exposure_4f4e8c47-0211-4e53-8a8e-071961409320,female,TRUE,7-12 mo,,10,90,0,House,Pitt Town,2756,NSW,1974-02-17,900,7-12 months,50,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,2024-03-03 15:12:33,Afternoon (12:00 - 17:59),
exposure_4f4f6c13-09cf-43b1-afdd-9d8b0a7b7aea,female,FALSE,,,23,100,100,House,Ocean Grove,3226,VIC,1987-09-22,100100,1 years,36,1,1,cross,,moodle,moodle,TRUE,0,2023-12-18 15:30:25,Afternoon (12:00 - 17:59),
exposure_4f574a0f-d993-4654-8705-0cc3ccd70540,male,TRUE,7-12 mo,TRUE,38,80,200,House,Belli Park,4562,QLD,1990-02-01,80200,3 years,34,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,TRUE,0,2024-06-25 12:02:03,Afternoon (12:00 - 17:59),
exposure_4f63d445-d290-4b7f-9e8c-b63c854ecccf,male,FALSE,,,26,80,100,House,Federal,4568,QLD,1984-07-07,80100,2 years,40,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-08-08 20:33:56,Evening (18:00 - 23:59),
exposure_4f70d7a8-4a53-46b6-b180-e77e60573369,male,FALSE,,,53,80,200,House,Cranbourne South,3977,VIC,1964-03-13,80200,4 years,60,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-05-07 22:24:55,Evening (18:00 - 23:59),
exposure_4f72cb3d-39bc-4e90-ab5f-edfc32762a1f,male,FALSE,,,2,80,0,House,Oran Park,2570,NSW,1984-01-10,800,0-6 months,39,1,1,purebred,spitz related,schnauzerminiature,schnauzerminiature,TRUE,0,2023-11-19 06:29:19,Morning (05:00 - 11:59),
exposure_4f783bdb-f93a-47ba-bd66-7644a4ea0e80,male,TRUE,4-6 mo,FALSE,59,80,200,House,Glen Waverley,3150,VIC,2004-02-23,80200,4 years,20,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,2024-09-09 19:06:31,Evening (18:00 - 23:59),
exposure_4f8bb6da-c6ee-409c-a43d-9b483741caae,male,TRUE,0-3 mo,FALSE,7,100,100,House,Mount Barker,5251,SA,1998-09-04,100100,7-12 months,26,1,2,purebred,siamese,domestic medium hair,domestic medium hair,TRUE,0,2024-09-23 13:20:37,Afternoon (12:00 - 17:59),
exposure_4f9f32f9-e1ed-4028-9bda-7d39caf4ce50,female,FALSE,,FALSE,4,80,200,Apartment,Mudgeeraba,4213,QLD,1985-12-19,80200,0-6 months,38,1,2,unnamed cross,unknown,dachshund cross,dachshund cross,FALSE,0,2024-09-09 12:15:23,Afternoon (12:00 - 17:59),
exposure_4f9f51c9-fb62-4e03-95a7-d7ef9fa5c265,male,TRUE,4-6 mo,FALSE,5,80,200,House,Dulwich Hill,2203,NSW,1978-09-15,80200,0-6 months,45,2,1,cross,cross,cross,"maltese cross, pomeranian",FALSE,0,2024-05-29 18:02:23,Evening (18:00 - 23:59),
exposure_4fa07491-7a80-48c5-b488-785af69ea3d9,male,FALSE,,,2,100,100,House,Fairfield West,2165,NSW,2003-05-20,100100,0-6 months,20,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2023-12-04 13:21:14,Afternoon (12:00 - 17:59),
exposure_4fa23a4e-2e43-4bae-847e-96d8c6b1bd14,male,TRUE,Not Sure,,19,80,0,House,Aroona,4551,QLD,1969-12-12,800,1 years,54,1,2,unnamed cross,unknown,australian shepherd cross,australian shepherd cross,FALSE,0,2023-12-09 08:55:53,Morning (05:00 - 11:59),
exposure_4faa1c21-15fb-4a6c-8598-a9966fd73ef0,male,FALSE,,,14,90,200,House,Cheltenham,3192,VIC,1998-06-12,90200,1 years,25,1,2,purebred,pointer,hungarian vizsla,hungarian vizsla,FALSE,0,2024-04-12 18:19:47,Evening (18:00 - 23:59),
exposure_4fab2f61-e8d6-4ca5-a58c-f9aac428b359,male,TRUE,2+ yr,FALSE,55,80,200,Apartment,Nollamara,6061,WA,1994-07-16,80200,4 years,30,1,3,purebred,sighthound,greyhound,greyhound,FALSE,0,2024-09-23 17:39:49,Afternoon (12:00 - 17:59),
exposure_4fb5b343-1253-4e74-b986-7ab5943a9d3a,female,FALSE,,TRUE,2,90,100,House,Miranda,2228,NSW,1978-03-26,90100,0-6 months,46,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-05-15 13:32:16,Afternoon (12:00 - 17:59),
exposure_4fbd369d-e538-49fd-b81f-82a763512498,female,FALSE,,,5,80,100,Apartment,Redfern,2016,NSW,1967-06-10,80100,0-6 months,56,1,2,purebred,sighthound,whippet,whippet,FALSE,0,2023-11-09 09:20:14,Morning (05:00 - 11:59),
exposure_4fc5e9a2-f0ee-4e8c-9d66-df92447b6f92,male,FALSE,,,7,80,100,House,Glendenning,2761,NSW,1985-07-22,80100,7-12 months,38,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,2024-03-21 14:49:39,Afternoon (12:00 - 17:59),
exposure_4fc9ecda-c2f9-4c46-810f-7062a04d8ae1,male,FALSE,,,3,80,100,House,Montrose,3765,VIC,1986-10-23,80100,0-6 months,37,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,FALSE,0,2024-01-16 15:19:59,Afternoon (12:00 - 17:59),
exposure_4fda2419-e666-4a1a-adc1-dd95403b8af2,female,TRUE,4-6 mo,TRUE,14,80,200,Apartment,Toorak,3142,VIC,1990-05-16,80200,1 years,34,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-07-14 20:34:16,Evening (18:00 - 23:59),
exposure_4fe9d17e-3d13-4905-b033-483e95a359c9,male,TRUE,7-12 mo,TRUE,59,80,200,House,Point Clare,2250,NSW,1969-05-31,80200,4 years,55,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2024-09-05 14:24:31,Afternoon (12:00 - 17:59),
exposure_4feb769c-16ca-49ea-bed4-6adb148e5df7,female,TRUE,4-6 mo,,9,80,0,Apartment,Bayswater North,3153,VIC,1997-11-26,800,7-12 months,26,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2024-02-23 19:34:33,Evening (18:00 - 23:59),
exposure_4fef7723-5375-462c-af0d-b5828a69a00a,male,FALSE,,,71,80,200,House,Smithfield,2164,NSW,1993-04-19,80200,5 years,31,1,3,purebred,sighthound,greyhound,greyhound,FALSE,0,2024-07-31 16:26:58,Afternoon (12:00 - 17:59),
exposure_4ff35bcc-157e-4047-a72e-e0ed5f7855f0,female,FALSE,,,28,80,200,House,Coorabell,2479,NSW,1993-11-02,80200,2 years,30,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,2024-07-03 19:38:25,Evening (18:00 - 23:59),
exposure_4ff5ef26-99e4-447a-8b0e-10e2aba496dc,male,TRUE,1-2 yr,TRUE,28,80,0,House,Mount Eliza,3930,VIC,1992-05-08,800,2 years,32,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2024-09-10 08:51:21,Morning (05:00 - 11:59),
exposure_501720b9-570b-47e9-bbd4-0cc5f73df21e,female,FALSE,,,6,100,100,House,Summer Hill,2130,NSW,1975-04-21,100100,0-6 months,49,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-04-07 17:30:09,Afternoon (12:00 - 17:59),
exposure_501ee912-9632-4f87-a4c6-a8089e7eb430,female,TRUE,0-3 mo,TRUE,3,80,200,House,Rosebery,2018,NSW,1982-12-28,80200,0-6 months,41,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,2024-07-19 20:19:36,Evening (18:00 - 23:59),
exposure_5024c7a2-8f90-4e1a-ac3a-fa430cf998d8,female,FALSE,,,16,80,100,House,Aldinga Beach,5173,SA,1998-01-17,80100,1 years,26,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-02-04 08:49:52,Morning (05:00 - 11:59),
exposure_502ae503-0732-4eb5-8cae-952425f7f7d6,male,FALSE,,FALSE,6,80,0,House,Campbelltown,5074,SA,1994-05-04,800,0-6 months,30,1,2,purebred,collie related,australian shepherd,australian shepherd,TRUE,0,2024-08-15 06:47:27,Morning (05:00 - 11:59),
exposure_50330507-177f-400e-9bd0-7955c27db3bd,female,TRUE,4-6 mo,FALSE,33,90,100,Apartment,Griffin,4503,QLD,2001-04-21,90100,2 years,23,1,1,unnamed cross,unknown,jack russell terrier cross,jack russell terrier cross,TRUE,0,2024-07-06 07:19:05,Morning (05:00 - 11:59),
exposure_50368499-2fb4-4052-a627-e1b36915e4f9,male,TRUE,7-12 mo,FALSE,69,80,200,House,Loganlea,4131,QLD,1994-03-17,80200,5 years,30,1,3,unnamed cross,unknown,bull arab cross,bull arab cross,TRUE,0,2024-09-27 12:02:31,Afternoon (12:00 - 17:59),
exposure_50402b52-fef7-43b3-8989-387b7825e937,female,TRUE,7-12 mo,,77,80,100,House,Freshwater,2096,NSW,1983-12-12,80100,6 years,40,1,2,purebred,pointer,hungarian vizsla,hungarian vizsla,FALSE,0,2024-02-06 19:17:36,Evening (18:00 - 23:59),
exposure_50406bb5-3ba1-4ab1-b874-796f9cd38e47,female,FALSE,,,4,80,100,House,Kooringal,2650,NSW,1997-02-17,80100,0-6 months,27,1,4,purebred,shepherd type,saint bernardshort haired,saint bernardshort haired,FALSE,0,2024-02-29 10:09:38,Morning (05:00 - 11:59),
exposure_5049d998-3ac5-40f3-9e19-a30ab029f0c6,male,FALSE,,,9,90,100,House,Greenfields,6210,WA,1990-04-15,90100,7-12 months,33,1,2,purebred,sighthound,whippet,whippet,TRUE,0,2023-11-05 16:46:40,Afternoon (12:00 - 17:59),
exposure_505cfd6d-efe8-4bef-8ab7-013edbce203a,female,FALSE,,,4,90,200,House,Dianella,6059,WA,2000-06-21,90200,0-6 months,23,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-04-04 16:39:13,Afternoon (12:00 - 17:59),
exposure_50635ae5-70ce-4243-ba52-a31b9676965c,male,FALSE,,,2,80,0,House,Golden Bay,6174,WA,1966-04-29,800,0-6 months,57,2,1,cross,cross,cross,"maltese cross, shih tzu",TRUE,0,2023-12-16 14:15:26,Afternoon (12:00 - 17:59),
